,project,subproject,institution,componentType,type,property1_key,property1_value,property2_key,property2_value,property3_key,property3_value
504,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0505,Machining_Date,2024-05-27
505,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0506,Machining_Date,2024-05-27
506,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0507,Machining_Date,2024-05-27
507,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0508,Machining_Date,2024-05-27
508,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0509,Machining_Date,2024-05-27
509,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0510,Machining_Date,2024-05-27
510,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0511,Machining_Date,2024-05-27
511,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0512,Machining_Date,2024-05-27
512,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0513,Machining_Date,2024-05-27
513,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0514,Machining_Date,2024-05-27
514,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0515,Machining_Date,2024-05-27
515,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0516,Machining_Date,2024-05-27
516,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0517,Machining_Date,2024-05-27
517,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0518,Machining_Date,2024-05-27
518,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0519,Machining_Date,2024-05-27
519,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0520,Machining_Date,2024-05-27
520,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0521,Machining_Date,2024-05-27
521,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0522,Machining_Date,2024-05-27
522,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0523,Machining_Date,2024-05-27
523,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0524,Machining_Date,2024-05-27
524,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0525,Machining_Date,2024-05-27
525,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0526,Machining_Date,2024-05-27
526,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0527,Machining_Date,2024-05-27
527,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0528,Machining_Date,2024-05-27
528,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0529,Machining_Date,2024-05-27
529,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0530,Machining_Date,2024-05-27
530,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0531,Machining_Date,2024-05-27
531,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0532,Machining_Date,2024-05-27
532,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0533,Machining_Date,2024-05-27
533,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0534,Machining_Date,2024-05-27
534,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0535,Machining_Date,2024-05-27
535,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0536,Machining_Date,2024-05-27
536,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0537,Machining_Date,2024-05-27
537,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0538,Machining_Date,2024-05-27
538,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0539,Machining_Date,2024-05-27
539,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0540,Machining_Date,2024-05-27
540,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0541,Machining_Date,2024-05-27
541,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0542,Machining_Date,2024-05-27
542,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0543,Machining_Date,2024-05-27
543,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0544,Machining_Date,2024-05-27
544,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0545,Machining_Date,2024-05-27
545,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0546,Machining_Date,2024-05-27
546,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0547,Machining_Date,2024-05-27
547,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0548,Machining_Date,2024-05-27
548,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0549,Machining_Date,2024-05-27
549,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0550,Machining_Date,2024-05-27
550,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0551,Machining_Date,2024-05-27
551,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0552,Machining_Date,2024-05-27
552,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0553,Machining_Date,2024-05-27
553,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0554,Machining_Date,2024-05-27
554,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0555,Machining_Date,2024-05-27
555,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0556,Machining_Date,2024-05-27
556,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0557,Machining_Date,2024-05-27
557,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0558,Machining_Date,2024-05-27
558,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0559,Machining_Date,2024-05-27
559,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0560,Machining_Date,2024-05-27
560,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0561,Machining_Date,2024-05-27
561,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0562,Machining_Date,2024-05-27
562,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0563,Machining_Date,2024-05-27
563,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0564,Machining_Date,2024-05-27
564,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0565,Machining_Date,2024-05-27
565,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0566,Machining_Date,2024-05-27
566,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0567,Machining_Date,2024-05-27
567,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0568,Machining_Date,2024-05-27
568,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0569,Machining_Date,2024-05-27
569,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0570,Machining_Date,2024-05-29
570,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0571,Machining_Date,2024-05-29
571,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0572,Machining_Date,2024-05-29
572,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0573,Machining_Date,2024-05-29
573,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0574,Machining_Date,2024-05-29
574,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0575,Machining_Date,2024-05-29
575,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0576,Machining_Date,2024-05-29
576,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0577,Machining_Date,2024-05-29
577,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0578,Machining_Date,2024-05-29
578,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0579,Machining_Date,2024-05-29
579,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0580,Machining_Date,2024-05-29
580,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0581,Machining_Date,2024-05-29
581,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0582,Machining_Date,2024-05-29
582,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0583,Machining_Date,2024-05-29
583,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0584,Machining_Date,2024-05-29
584,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0585,Machining_Date,2024-05-29
585,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0586,Machining_Date,2024-05-29
586,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0587,Machining_Date,2024-05-29
587,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0588,Machining_Date,2024-05-29
588,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0589,Machining_Date,2024-05-29
589,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0590,Machining_Date,2024-05-29
590,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0591,Machining_Date,2024-05-29
591,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0592,Machining_Date,2024-05-29
592,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0593,Machining_Date,2024-05-29
593,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0594,Machining_Date,2024-05-29
594,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0595,Machining_Date,2024-05-29
595,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0596,Machining_Date,2024-05-29
596,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0597,Machining_Date,2024-05-29
597,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0598,Machining_Date,2024-05-29
598,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0599,Machining_Date,2024-05-29
599,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ab,PART_NUMBER,CB1-0600,Machining_Date,2024-05-29
600,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0601,Machining_Date,2024-05-29
601,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0602,Machining_Date,2024-05-29
602,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0603,Machining_Date,2024-05-29
603,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0604,Machining_Date,2024-05-29
604,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0605,Machining_Date,2024-05-29
605,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0606,Machining_Date,2024-05-29
606,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0607,Machining_Date,2024-05-29
607,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0608,Machining_Date,2024-05-29
608,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0609,Machining_Date,2024-05-29
609,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0610,Machining_Date,2024-05-29
610,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0611,Machining_Date,2024-05-29
611,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0612,Machining_Date,2024-05-29
612,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0613,Machining_Date,2024-05-29
613,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0614,Machining_Date,2024-05-29
614,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0615,Machining_Date,2024-05-29
615,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0616,Machining_Date,2024-05-29
616,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0617,Machining_Date,2024-05-29
617,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0618,Machining_Date,2024-05-29
618,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0619,Machining_Date,2024-05-29
619,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0620,Machining_Date,2024-05-29
620,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0621,Machining_Date,2024-05-29
621,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0622,Machining_Date,2024-05-29
622,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0623,Machining_Date,2024-05-29
623,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0624,Machining_Date,2024-05-29
624,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0625,Machining_Date,2024-05-29
625,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0626,Machining_Date,2024-05-29
626,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0627,Machining_Date,2024-05-29
627,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0628,Machining_Date,2024-05-29
628,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0629,Machining_Date,2024-05-29
629,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ac,PART_NUMBER,CB1-0630,Machining_Date,2024-05-29
