,component,componentType,stage,testType,date,runNumber,passed,problems,property1_key,property1_value,property2_key,property2_value,property3_key,property3_value,result1_key,result1_value
491,20UPBBC0000492,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
492,20UPBBC0000493,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
493,20UPBBC0000494,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
494,20UPBBC0000495,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
495,20UPBBC0000496,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
496,20UPBBC0000497,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
497,20UPBBC0000498,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
498,20UPBBC0000499,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
499,20UPBBC0000500,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
500,20UPBBC0000501,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
501,20UPBBC0000502,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
502,20UPBBC0000503,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
503,20UPBBC0000504,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
504,20UPBBC0000505,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
505,20UPBBC0000506,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
506,20UPBBC0000507,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
507,20UPBBC0000508,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
508,20UPBBC0000509,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
509,20UPBBC0000510,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
510,20UPBBC0000511,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
511,20UPBBC0000512,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
512,20UPBBC0000513,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
513,20UPBBC0000514,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
514,20UPBBC0000515,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
515,20UPBBC0000516,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
516,20UPBBC0000517,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
517,20UPBBC0000518,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
518,20UPBBC0000519,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
519,20UPBBC0000520,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
520,20UPBBC0000521,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
521,20UPBBC0000522,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
522,20UPBBC0000523,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
523,20UPBBC0000524,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
524,20UPBBC0000525,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
525,20UPBBC0000526,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
526,20UPBBC0000527,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
527,20UPBBC0000528,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
528,20UPBBC0000529,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
529,20UPBBC0000530,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
530,20UPBBC0000531,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
531,20UPBBC0000532,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
532,20UPBBC0000533,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
533,20UPBBC0000534,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
534,20UPBBC0000535,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
535,20UPBBC0000536,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
536,20UPBBC0000537,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
537,20UPBBC0000538,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
538,20UPBBC0000539,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
539,20UPBBC0000540,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
540,20UPBBC0000541,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
541,20UPBBC0000542,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
542,20UPBBC0000543,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
543,20UPBBC0000544,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
544,20UPBBC0000545,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
545,20UPBBC0000546,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
546,20UPBBC0000547,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
547,20UPBBC0000548,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
548,20UPBBC0000549,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
549,20UPBBC0000550,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
550,20UPBBC0000551,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
551,20UPBBC0000552,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
552,20UPBBC0000553,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
553,20UPBBC0000554,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
554,20UPBBC0000555,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
555,20UPBBC0000556,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
556,20UPBBC0000557,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
557,20UPBBC0000558,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
558,20UPBBC0000559,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
559,20UPBBC0000560,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
560,20UPBBC0000561,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
561,20UPBBC0000562,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
562,20UPBBC0000563,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
563,20UPBBC0000564,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
564,20UPBBC0000565,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
565,20UPBBC0000566,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
566,20UPBBC0000567,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
567,20UPBBC0000568,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
568,20UPBBC0000569,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
569,20UPBBC0000570,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
570,20UPBBC0000571,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
571,20UPBBC0000572,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
572,20UPBBC0000573,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
573,20UPBBC0000574,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
574,20UPBBC0000575,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
575,20UPBBC0000576,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
576,20UPBBC0000577,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
577,20UPBBC0000578,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
578,20UPBBC0000579,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
579,20UPBBC0000580,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
580,20UPBBC0000581,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
581,20UPBBC0000582,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
582,20UPBBC0000583,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
583,20UPBBC0000584,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
