,project,subproject,institution,componentType,type,property1_key,property1_value,property2_key,property2_value,property3_key,property3_value,property4_key,property4_value,property5_key,property5_value
426,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0427,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,7
427,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0428,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,8
428,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0429,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,9
429,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0430,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,10
430,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0431,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,1
431,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0432,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,2
432,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0433,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,3
433,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0434,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,4
434,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0435,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,5
435,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0436,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,6
436,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0437,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,7
437,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0438,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,8
438,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0439,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,9
439,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0440,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,10
440,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0441,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,1
441,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0442,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,2
442,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0443,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,3
443,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0444,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,4
444,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0445,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,5
445,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0446,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,6
446,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0447,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,7
447,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0448,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,8
448,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0449,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,9
449,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0450,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,10
450,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0451,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,1
451,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0452,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,2
452,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0453,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,3
453,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0454,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,4
454,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0455,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,5
455,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0456,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,6
456,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0457,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,7
457,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0458,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,8
458,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0459,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,9
459,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0460,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,10
460,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0461,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,1
461,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0462,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,2
462,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0463,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,3
463,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0464,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,4
464,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0465,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,5
465,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0466,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,6
466,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0467,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,7
467,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0468,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,8
468,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0469,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,9
469,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0470,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,10
470,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0471,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,1
471,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0472,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,2
472,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0473,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,3
473,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0474,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,4
474,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0475,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,5
475,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0476,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,6
476,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0477,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,7
477,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0478,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,8
478,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0479,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,9
479,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0480,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,10
480,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0481,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,1
481,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0482,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,2
482,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0483,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,3
483,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0484,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,4
484,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0485,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,5
485,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0486,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,6
486,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0487,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,7
487,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0488,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,8
488,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0489,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,9
489,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0490,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,10
490,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0491,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,1
491,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0492,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,2
492,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0493,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,3
493,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0494,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,4
494,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0495,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,5
495,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0496,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,6
496,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0497,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,7
497,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0498,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,8
498,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0499,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,9
499,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0500,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,10
500,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0501,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,1
501,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0502,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,2
502,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0503,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,3
503,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0504,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,4
504,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0505,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,5
505,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0506,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,6
506,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0507,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,7
507,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0508,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,8
508,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0509,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,9
509,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0510,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,10
510,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0511,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,1
511,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0512,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,2
512,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0513,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,3
513,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0514,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,4
514,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0515,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,5
515,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0516,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,6
516,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0517,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,7
517,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0518,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,8
518,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0519,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,9
519,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0520,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,10
520,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0521,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,1
521,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0522,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,2
522,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0523,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,3
523,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0524,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,4
524,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0525,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,5
525,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0526,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,6
526,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0527,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,7
527,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0528,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,8
528,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0529,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,9
529,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0530,PACKAGE_DATE,2024-03-05,Assembly_Date,2024-03-05,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,10
530,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0531,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,1
531,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0532,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,2
532,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0533,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,3
533,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0534,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,4
