,project,subproject,institution,componentType,type,property1_key,property1_value,property2_key,property2_value,property3_key,property3_value
131,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2532,Machining_Date,2024-06-28
132,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2533,Machining_Date,2024-06-28
133,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2534,Machining_Date,2024-06-28
134,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2535,Machining_Date,2024-06-28
135,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2536,Machining_Date,2024-06-28
136,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2537,Machining_Date,2024-06-28
137,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2538,Machining_Date,2024-06-28
138,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2539,Machining_Date,2024-06-28
139,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2540,Machining_Date,2024-06-28
140,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2541,Machining_Date,2024-06-28
141,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2542,Machining_Date,2024-06-28
142,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2543,Machining_Date,2024-06-28
143,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2544,Machining_Date,2024-06-28
144,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2545,Machining_Date,2024-06-28
145,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2546,Machining_Date,2024-06-28
146,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2547,Machining_Date,2024-06-28
147,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2548,Machining_Date,2024-06-28
148,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ai,PART_NUMBER,1-2549,Machining_Date,2024-06-28
149,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2550,Machining_Date,2024-06-28
150,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2551,Machining_Date,2024-06-28
151,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2552,Machining_Date,2024-06-28
152,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2553,Machining_Date,2024-06-28
153,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2554,Machining_Date,2024-06-28
154,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2555,Machining_Date,2024-06-28
155,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2556,Machining_Date,2024-06-28
156,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2557,Machining_Date,2024-06-28
157,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2558,Machining_Date,2024-06-28
158,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2559,Machining_Date,2024-06-28
159,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2560,Machining_Date,2024-06-28
160,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2561,Machining_Date,2024-06-28
161,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2562,Machining_Date,2024-06-28
162,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2563,Machining_Date,2024-06-28
163,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2564,Machining_Date,2024-06-28
164,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2565,Machining_Date,2024-06-28
165,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2566,Machining_Date,2024-06-28
166,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2567,Machining_Date,2024-06-28
167,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2568,Machining_Date,2024-06-28
168,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2569,Machining_Date,2024-06-28
169,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2570,Machining_Date,2024-06-28
170,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2571,Machining_Date,2024-06-28
171,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2572,Machining_Date,2024-06-28
172,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2573,Machining_Date,2024-06-28
173,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2574,Machining_Date,2024-06-28
174,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2575,Machining_Date,2024-06-28
175,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2576,Machining_Date,2024-06-28
176,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2577,Machining_Date,2024-06-28
177,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2578,Machining_Date,2024-06-28
178,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2579,Machining_Date,2024-06-28
179,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2580,Machining_Date,2024-06-28
180,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2581,Machining_Date,2024-06-28
181,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2582,Machining_Date,2024-07-01
182,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2583,Machining_Date,2024-07-01
183,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2584,Machining_Date,2024-07-01
184,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2585,Machining_Date,2024-07-01
185,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2586,Machining_Date,2024-07-01
186,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2587,Machining_Date,2024-07-01
187,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2588,Machining_Date,2024-07-01
188,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2589,Machining_Date,2024-07-01
189,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2590,Machining_Date,2024-07-01
190,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2591,Machining_Date,2024-07-01
191,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2592,Machining_Date,2024-07-01
192,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2593,Machining_Date,2024-07-01
193,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2594,Machining_Date,2024-07-01
194,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2595,Machining_Date,2024-07-01
195,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2596,Machining_Date,2024-07-01
196,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2597,Machining_Date,2024-07-01
197,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2598,Machining_Date,2024-07-01
198,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2599,Machining_Date,2024-07-01
199,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2600,Machining_Date,2024-07-01
200,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2601,Machining_Date,2024-07-01
201,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2602,Machining_Date,2024-07-01
202,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2603,Machining_Date,2024-07-01
203,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2604,Machining_Date,2024-07-01
204,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aj,PART_NUMBER,1-2605,Machining_Date,2024-07-01
205,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2606,Machining_Date,2024-07-01
206,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2607,Machining_Date,2024-07-01
207,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2608,Machining_Date,2024-07-01
208,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2609,Machining_Date,2024-07-01
209,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2610,Machining_Date,2024-07-01
210,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2611,Machining_Date,2024-07-01
211,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2612,Machining_Date,2024-07-01
212,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2613,Machining_Date,2024-07-01
213,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2614,Machining_Date,2024-07-01
214,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2615,Machining_Date,2024-07-01
215,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2616,Machining_Date,2024-07-01
216,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2617,Machining_Date,2024-07-01
217,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2618,Machining_Date,2024-07-01
218,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2619,Machining_Date,2024-07-01
219,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2620,Machining_Date,2024-07-01
220,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2621,Machining_Date,2024-07-01
221,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2622,Machining_Date,2024-07-01
222,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2623,Machining_Date,2024-07-01
223,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2624,Machining_Date,2024-07-01
224,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2625,Machining_Date,2024-07-01
225,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2626,Machining_Date,2024-07-01
226,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2627,Machining_Date,2024-07-01
227,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2628,Machining_Date,2024-07-01
228,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2629,Machining_Date,2024-07-01
229,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2630,Machining_Date,2024-07-01
230,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2631,Machining_Date,2024-07-01
231,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2632,Machining_Date,2024-07-01
232,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2633,Machining_Date,2024-07-01
233,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2634,Machining_Date,2024-07-01
234,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2635,Machining_Date,2024-07-01
235,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2636,Machining_Date,2024-07-01
236,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2637,Machining_Date,2024-07-01
237,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2638,Machining_Date,2024-07-01
238,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2639,Machining_Date,2024-07-01
239,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2640,Machining_Date,2024-07-01
240,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2641,Machining_Date,2024-07-01
241,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2642,Machining_Date,2024-07-01
242,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2643,Machining_Date,2024-07-01
243,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2644,Machining_Date,2024-07-01
244,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2645,Machining_Date,2024-07-01
245,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2646,Machining_Date,2024-07-01
246,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2647,Machining_Date,2024-07-01
247,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2648,Machining_Date,2024-07-01
248,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2649,Machining_Date,2024-07-01
249,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2650,Machining_Date,2024-07-01
250,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2651,Machining_Date,2024-07-01
251,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2652,Machining_Date,2024-07-01
252,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2653,Machining_Date,2024-07-01
253,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2654,Machining_Date,2024-07-01
254,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2655,Machining_Date,2024-07-01
255,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2656,Machining_Date,2024-07-01
256,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2657,Machining_Date,2024-07-01
257,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2658,Machining_Date,2024-07-01
258,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2659,Machining_Date,2024-07-01
259,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2660,Machining_Date,2024-07-01
260,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2661,Machining_Date,2024-07-01
261,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ak,PART_NUMBER,1-2662,Machining_Date,2024-07-01
